Fecha Modificacion;Fecha Descarga;Cod. Puesto;Dotacion;Puesto;Cod. Departamento-Organismo Autonomo;Departamento-Organismo Autonomo;Cod. Centro Organico;Centro Organico;Cod. Centro Destino;Centro Destino;Categoria Retributiva;Perfil Linguistico;Fecha de Preceptividad;Importe retributivo
09/05/2016;09/03/2017;3433;6;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;926;PALACIO DE JUSTICIA VITORIA-GASTEIZ;13;3;;45.253,08
09/05/2016;09/03/2017;3433;7;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);13;3;31/03/2002;45.253,08
09/05/2016;09/03/2017;3433;8;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);13;3;31/03/2002;45.253,08
09/05/2016;09/03/2017;3433;9;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);13;3;31/03/2002;45.253,08
09/05/2016;09/03/2017;3434;1;COORDINADOR TRADUCTOR DE LA C.A.;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);12;5;;41.910,58
09/05/2016;09/03/2017;3435;1;COORDINADOR PERITO DE LA C.A.;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);11;4;31/03/2002;39.197,10
09/05/2016;09/03/2017;3436;1;TRADUCTOR INTERPRETE;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);11;5;;39.197,10
09/05/2016;09/03/2017;3436;2;TRADUCTOR INTERPRETE;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);11;5;;39.197,10
09/05/2016;09/03/2017;3436;3;TRADUCTOR INTERPRETE;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;11;5;;39.197,10
09/05/2016;09/03/2017;3436;4;TRADUCTOR INTERPRETE;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;11;5;;39.197,10
09/05/2016;09/03/2017;3436;5;TRADUCTOR INTERPRETE;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);11;5;;39.197,10
09/05/2016;09/03/2017;3436;6;TRADUCTOR INTERPRETE;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;926;PALACIO DE JUSTICIA VITORIA-GASTEIZ;11;5;;39.197,10
09/05/2016;09/03/2017;3436;7;TRADUCTOR INTERPRETE;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;11;5;;39.197,10
09/05/2016;09/03/2017;3436;8;TRADUCTOR INTERPRETE;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;11;5;;39.197,10
09/05/2016;09/03/2017;3437;1;EDUCADOR;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3437;2;EDUCADOR;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);11;3;;39.197,10
09/05/2016;09/03/2017;3437;3;EDUCADOR;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3437;4;EDUCADOR;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;11;3;;39.197,10
09/05/2016;09/03/2017;3437;5;EDUCADOR;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;926;PALACIO DE JUSTICIA VITORIA-GASTEIZ;11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3437;6;EDUCADOR;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3438;1;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);11;3;;39.197,10
09/05/2016;09/03/2017;3438;10;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;926;PALACIO DE JUSTICIA VITORIA-GASTEIZ;11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3438;11;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;926;PALACIO DE JUSTICIA VITORIA-GASTEIZ;11;3;;39.197,10
09/05/2016;09/03/2017;3438;12;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);11;3;31/10/2010;39.197,10
09/05/2016;09/03/2017;3438;2;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3438;3;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;11;3;;39.197,10
09/05/2016;09/03/2017;3438;4;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3438;5;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3438;6;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3438;7;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3438;9;TRABAJADOR SOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);11;3;31/03/2002;39.197,10
09/05/2016;09/03/2017;3439;1;PERITO JUDICIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);10;3;;36.704,96
09/05/2016;09/03/2017;3439;2;PERITO JUDICIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);10;3;;36.704,96
09/05/2016;09/03/2017;3439;3;PERITO JUDICIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);10;3;31/10/1998;36.704,96
09/05/2016;09/03/2017;3439;4;PERITO JUDICIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;10;3;;36.704,96
09/05/2016;09/03/2017;3439;5;PERITO JUDICIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;926;PALACIO DE JUSTICIA VITORIA-GASTEIZ;10;3;31/03/2002;36.704,96
09/05/2016;09/03/2017;3439;6;PERITO JUDICIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;10;3;31/03/2002;36.704,96
09/05/2016;09/03/2017;3439;7;PERITO JUDICIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);10;3;;36.704,96
09/05/2016;09/03/2017;3440;1;APOYO COMISION ASISTENCIA JURIDICA GRATU;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);6;3;31/03/2002;29.041,18
09/05/2016;09/03/2017;3440;2;APOYO COMISION ASISTENCIA JURIDICA GRATU;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;6;3;31/03/2002;29.041,18
09/05/2016;09/03/2017;3440;3;APOYO COMISION ASISTENCIA JURIDICA GRATU;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);6;3;;29.041,18
09/05/2016;09/03/2017;3441;1;RESPONSABLE DE BIBLIOTECA Y DOCUMENTACIO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);6;2;;29.041,18
09/05/2016;09/03/2017;3442;1;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3442;10;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3442;11;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3442;12;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3442;2;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);4;1;31/03/2002;26.289,50
09/05/2016;09/03/2017;3442;3;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3442;4;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3442;5;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3442;6;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3442;7;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3442;8;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3442;9;AUXILIAR DE AUTOPSIAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);4;1;;26.289,50
09/05/2016;09/03/2017;3443;1;AUXILIAR DE ARCHIVO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;3;2;31/03/2002;24.938,08
09/05/2016;09/03/2017;3443;2;AUXILIAR DE ARCHIVO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;3;2;;24.938,08
09/05/2016;09/03/2017;3443;3;AUXILIAR DE ARCHIVO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;361;PALACIO DE JUSTICIA DE ATOTXA;3;2;31/03/2002;24.938,08
09/05/2016;09/03/2017;3444;1;AUXILIAR ADMINISTRATIVO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);3;2;31/03/2002;24.938,08
09/05/2016;09/03/2017;3444;3;AUXILIAR ADMINISTRATIVO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);3;2;;24.938,08
09/05/2016;09/03/2017;3444;4;AUXILIAR ADMINISTRATIVO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;3;2;;24.938,08
09/05/2016;09/03/2017;3444;5;AUXILIAR ADMINISTRATIVO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;926;PALACIO DE JUSTICIA VITORIA-GASTEIZ;3;2;31/03/2002;24.938,08
09/05/2016;09/03/2017;3445;1;APOYO E.A.T.;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;3;2;;24.938,08
09/05/2016;09/03/2017;3445;2;APOYO E.A.T.;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;3;2;31/03/2002;24.938,08
09/05/2016;09/03/2017;3445;3;APOYO E.A.T.;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;3;2;;24.938,08
09/05/2016;09/03/2017;3445;4;APOYO E.A.T.;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;3;2;;24.938,08
09/05/2016;09/03/2017;3446;1;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2335;PALACIO DE JUSTICIA DE BARAKALDO/EAT BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;11;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;13;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;14;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;15;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;31/03/2002;22.155,70
09/05/2016;09/03/2017;3446;16;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;17;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;18;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;361;PALACIO DE JUSTICIA DE ATOTXA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;2;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2335;PALACIO DE JUSTICIA DE BARAKALDO/EAT BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;22;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2344;PALACIO DE JUSTICIA/E.A.T. - U.T.G. ARABA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;3;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;5;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;7;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;8;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3446;9;SUBALTERNO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2337;PALACIO DE JUSTICIA/E.A.T.-U.T.G. DE BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3483;1;TECNICO DE HISTOPATOLOGIA;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);7;3;;30.499,70
09/05/2016;09/03/2017;3483;2;TECNICO DE HISTOPATOLOGIA;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);7;3;;30.499,70
09/05/2016;09/03/2017;3483;3;TECNICO DE HISTOPATOLOGIA;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);7;3;;30.499,70
09/05/2016;09/03/2017;3483;4;TECNICO DE HISTOPATOLOGIA;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);7;3;;30.499,70
09/05/2016;09/03/2017;3484;1;TECNICO DE LABORATORIO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);7;3;;30.499,70
09/05/2016;09/03/2017;3484;4;TECNICO DE LABORATORIO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);7;3;;30.499,70
09/05/2016;09/03/2017;3484;5;TECNICO DE LABORATORIO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);7;3;;30.499,70
09/05/2016;09/03/2017;3571;1;TECNICO/A FACULTATIVO LABORATORIO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);12;4;;41.910,58
09/05/2016;09/03/2017;3571;2;TECNICO/A FACULTATIVO LABORATORIO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);12;4;;41.910,58
09/05/2016;09/03/2017;3493;1;COORDINADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;12;3;;41.910,58
09/05/2016;09/03/2017;3493;2;COORDINADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;12;3;;41.910,58
09/05/2016;09/03/2017;3493;3;COORDINADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;12;3;;41.910,58
09/05/2016;09/03/2017;3493;4;COORDINADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;12;3;;41.910,58
09/05/2016;09/03/2017;3493;5;COORDINADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;12;3;;41.910,58
09/05/2016;09/03/2017;3494;1;PSICOLOGO/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;12;4;;41.910,58
09/05/2016;09/03/2017;3494;2;PSICOLOGO/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;12;4;;41.910,58
09/05/2016;09/03/2017;3495;1;TRABAJADOR/A SOCIAL;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3495;2;TRABAJADOR/A SOCIAL;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;1;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;10;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;11;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;12;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;13;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;14;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;15;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;16;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;17;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;18;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;19;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;2;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
