Nombre Apellidos,Cargo Publico,Retribuciones2014Retribuciones2015,Fecha Inicio Relacion,Fecha Fin Relacion,Id_Dpto,Departamento,Id_Organo,Organo,Id_Centro_Organico,Centro Organico,Fecha Actualizacion
MIREN SARATXAGA DE ISLA,DIRECTOR/A,6708702,22/04/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4320000,DIRECCION PLANIFICACION Y PROCESOS OPERATIVOS VIVIENDA,22/06/2016
RAFAEL SARRIA ANSOLEAGA,DIRECTOR/A GENERAL,7867300,13/02/2013,10/06/2015,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,68,ETS Euskal Trenbide Sarea  Red Ferroviaria Vasca,68010000,Direccion General de Red Ferroviaria Vasca  Euskal Trenbide Sarea  ETS,30/11/2015
RAFAEL SARRIA ANSOLEAGA,DIRECTOR/A GENERAL,3796814,13/02/2013,10/06/2015,9,09  MEDIO AMBIENTE Y POLITICA TERRITORIAL,68,ETS Euskal Trenbide Sarea  Red Ferroviaria Vasca,68010000,DIRECCION GENERAL / GERENCIA,22/06/2016
SABINO SARRIONANDIA AZAOLA,DIRECTOR/A DE ENFERMERIA GR2,6359654,06/05/2014,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60123000,ORGANIZACION SANITARIA INTEGRADA BARRUALDEGALDAKAO,30/11/2015
SABINO SARRIONANDIA AZAOLA,DIRECTOR/A DE ENFERMERIA GR2,6453326,06/05/2014,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60123000,ORGANIZACION SANITARIA INTEGRADA BARRUALDEGALDAKAO,22/06/2016
MARIA PILAR SIMON MONTES,DIRECTOR/A DE PERSONAL GR4,5994164,23/05/2013,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60125000,HOSPITAL SANTA MARINA,30/11/2015
MARIA PILAR SIMON MONTES,DIRECTOR/A DE PERSONAL GR4,6077619,23/05/2013,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60125000,HOSPITAL SANTA MARINA,22/06/2016
ARANTZAZU SISTIAGA LASA,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR3,5005719,07/11/2011,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60135000,ORGANIZACION SANITARIA INTEGRADA ALTO DEBA,30/11/2015
ARANTZAZU SISTIAGA LASA,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR3,5127118,07/11/2011,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60135000,ORGANIZACION SANITARIA INTEGRADA ALTO DEBA,22/06/2016
EMILIO GERMAN SOLA VALLOJERA,ASESOR/A DE POLITICAS SOCIALES,7208152,01/02/2013,09/02/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,30/11/2015
EMILIO GERMAN SOLA VALLOJERA,ASESOR/A DE POLITICAS SOCIALES,661483,01/02/2013,09/02/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
EMILIO GERMAN SOLA VALLOJERA,ASESOR/A DE POLITICAS SOCIALES,3307414,10/02/2015,12/06/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
EMILIO GERMAN SOLA VALLOJERA,DIRECTOR/A,3350249,13/06/2015,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4210000,DIRECCION DE SERVICIOS SOCIALES,22/06/2016
MARIA COVADONGA SOLAGUREN SANTAMARIA,VICECONSEJERO/A,8145328,03/01/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4300000,VICECONSEJERIA DE VIVIENDA,30/11/2015
MARIA COVADONGA SOLAGUREN SANTAMARIA,VICECONSEJERO/A,8149594,03/01/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4300000,VICECONSEJERIA DE VIVIENDA,22/06/2016
BERNARDO SUAREZ MONASTERIO,DIRECTOR/A ECONOMICOFINANCIERO GR2,7177463,23/03/2010,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60127000,RED DE SALUD MENTAL DE BIZKAIA,30/11/2015
BERNARDO SUAREZ MONASTERIO,DIRECTOR/A ECONOMICOFINANCIERO GR2,7286082,23/03/2010,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60127000,RED DE SALUD MENTAL DE BIZKAIA,22/06/2016
MARIA ARANZAZU TAPIA OTAEGUI,CONSEJERO/A DEL DEPARTAMENTO,9144542,17/12/2012,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3000000,CONSEJERIA,30/11/2015
MARIA ARANZAZU TAPIA OTAEGUI,CONSEJERO/A DEL DEPARTAMENTO,9164513,17/12/2012,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3000000,CONSEJERIA,22/06/2016
JOAQUIN TELLERIA AGUIRREZABALA,DIRECTOR/A,7216682,10/01/2013,,5,05  HACIENDA Y FINANZAS,5,Departamento de Hacienda y Finanzas,5230000,DIRECCION DE RECURSOS GENERALES,30/11/2015
JOAQUIN TELLERIA AGUIRREZABALA,DIRECTOR/A,7262559,10/01/2013,,5,05  HACIENDA Y FINANZAS,5,Departamento de Hacienda y Finanzas,5230000,DIRECCION DE RECURSOS GENERALES,22/06/2016
ANGEL TARSICIO TOªA GUENAGA,CONSEJERO/A DEL DEPARTAMENTO,7735271,06/03/2015,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
SABINO TORRE DIEZ,VICECONSEJERO/A,8375361,19/12/2012,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2200000,VICECONSEJERIA DE REGIMEN JURIDICO,30/11/2015
SABINO TORRE DIEZ,VICECONSEJERO/A,8482101,19/12/2012,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2200000,VICECONSEJERIA DE REGIMEN JURIDICO,22/06/2016
MARIA UBARRECHENA CID,DIRECTOR/A,6708704,25/04/2013,16/07/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4130000,DIRECCION ECONOMIA SOCIAL,30/11/2015
MARIA UBARRECHENA CID,DIRECTOR/A,3643345,25/04/2013,16/07/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4130000,DIRECCION ECONOMIA SOCIAL,22/06/2016
ENRIQUE ULLIBARRIARANA ERRASTI,ASESOR/A COORDINADOR/A ATENCION A LAS VICTIMAS,4989769,11/04/2014,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1300000,SECRETARIA GENERAL PARA LA PAZ Y LA CONVIVENCIA,30/11/2015
ENRIQUE ULLIBARRIARANA ERRASTI,ASESOR/A COORDINADOR/A ATENCION A LAS VICTIMAS,6962347,11/04/2014,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1300000,SECRETARIA GENERAL PARA LA PAZ Y LA CONVIVENCIA,22/06/2016
JOSE Mª UNANUE MUNDUATE,DIRECTOR/A GERENTE GR4,6965877,05/09/2013,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60020000,EMERGENCIAS (Unidades Territoriales de Emergencias),30/11/2015
JOSE Mª UNANUE MUNDUATE,DIRECTOR/A GERENTE GR4,7099686,05/09/2013,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60020000,EMERGENCIAS (Unidades Territoriales de Emergencias),22/06/2016
XABIER UNANUE ORTEGA,DIRECTOR/A,6708704,17/01/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2220000,DIRECCION DE DESARROLLO LEGISLATIVO Y CONTROL NORMATIVO,30/11/2015
XABIER UNANUE ORTEGA,DIRECTOR/A,6708702,17/01/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2220000,DIRECCION DE DESARROLLO LEGISLATIVO Y CONTROL NORMATIVO,22/06/2016
ELENA UNZUETA TORRE,DIRECTOR/A,6708704,19/07/2013,03/07/2015,8,08  SALUD,52,KONTSUMOBIDE Instituto Vasco de Consumo,52010000,DIRECCION,30/11/2015
ELENA UNZUETA TORRE,DIRECTOR/A,3390476,19/07/2013,03/07/2015,8,08  SALUD,52,KONTSUMOBIDE Instituto Vasco de Consumo,52010000,DIRECCION,22/06/2016
MARGARITA URIA ETXEBARRIA,ASESOR/A SECRETARIA GENERAL ACCION EXTERIOR,7329566,04/12/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1200000,SECRETARIA GENERAL DE ACCION EXTERIOR,30/11/2015
MARGARITA URIA ETXEBARRIA,ASESOR/A SECRETARIA GENERAL ACCION EXTERIOR,7329564,04/12/2013,04/02/2016,1,01  LEHENDAKARITZA,1,Lehendakaritza,1200000,SECRETARIA GENERAL DE ACCION EXTERIOR,22/06/2016
LEIRE URIA SALAMERO,ASESOR/A DE ESTUDIOS Y PROGRAMAS,3191791,10/07/2015,,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4000000,CONSEJERIA,22/06/2016
CRISTINA URIARTE TOLEDO,CONSEJERO/A DEL DEPARTAMENTO,9200984,17/12/2012,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6000000,CONSEJERIA,30/11/2015
CRISTINA URIARTE TOLEDO,CONSEJERO/A DEL DEPARTAMENTO,9262024,17/12/2012,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6000000,CONSEJERIA,22/06/2016
AITOR MIKEL URIARTE UNZALU,DIRECTOR/A,6708704,19/04/2013,,7,07  SEGURIDAD,7,Departamento de Seguridad,7220000,DIRECCION DE JUEGO Y ESPECTACULOS,30/11/2015
AITOR MIKEL URIARTE UNZALU,DIRECTOR/A,6708702,19/04/2013,,7,07  SEGURIDAD,7,Departamento de Seguridad,7220000,DIRECCION DE JUEGO Y ESPECTACULOS,22/06/2016
JON ARTURO URIARTE UNZALU,DIRECTOR/A,6708704,19/04/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2410000,DIRECCION DE LA ADMINISTRACION DE JUSTICIA,30/11/2015
JON ARTURO URIARTE UNZALU,DIRECTOR/A,6708702,19/04/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2410000,DIRECCION DE LA ADMINISTRACION DE JUSTICIA,22/06/2016
IZASKUN URIEN AZPITARTE,DIRECTOR/A GENERAL (NIVEL DIRECTOR),6708704,01/02/2013,,4,04  EMPLEO Y POLITICAS SOCIALES,48,OSALAN Instituto Vasco de Seguridad y Salud Laborales,48010000,DIRECCION GENERAL,30/11/2015
ANE URKIOLA ALUSTIZA,DIRECTOR/A,6708704,08/01/2013,,5,05  HACIENDA Y FINANZAS,5,Departamento de Hacienda y Finanzas,5020000,DIRECCION DE SERVICIOS,30/11/2015
ANE URKIOLA ALUSTIZA,DIRECTOR/A,6708702,08/01/2013,,5,05  HACIENDA Y FINANZAS,5,Departamento de Hacienda y Finanzas,5020000,DIRECCION DE SERVICIOS,22/06/2016
IÑIGO URKULLU RENTERIA,LEHENDAKARI,10423379,14/12/2012,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1000000,LEHENDAKARITZA,30/11/2015
IÑIGO URKULLU RENTERIA,LEHENDAKARI,10118520,14/12/2012,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1000000,LEHENDAKARITZA,22/06/2016
JOSE MARIA URQUIJO AZCARATE,ASESOR/A COORDINADOR/A ATENCION A LAS VICTIMAS,1695812,19/04/2013,01/04/2014,1,01  LEHENDAKARITZA,1,Lehendakaritza,1300000,SECRETARIA GENERAL PARA LA PAZ Y LA CONVIVENCIA,30/11/2015
MARIA DEL YERMO URQUIJO ELORZA,DIRECTOR/A,6708704,19/12/2012,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1140000,DIRECCION DE SERVICIOS,30/11/2015
MARIA DEL YERMO URQUIJO ELORZA,DIRECTOR/A,6717160,19/12/2012,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1140000,DIRECCION DE SERVICIOS,22/06/2016
POLENTZI URQUIJO SAGREDO,DIRECTOR/A,6708704,25/04/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6130000,DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURAS,30/11/2015
POLENTZI URQUIJO SAGREDO,DIRECTOR/A,6708702,25/04/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6130000,DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURAS,22/06/2016
MANUEL URQUIJO URRUTIA,ASESOR/A EN ESTUDIOS Y ANALISIS SECTOR PUBLICO,8458664,19/04/2013,,5,05  HACIENDA Y FINANZAS,5,Departamento de Hacienda y Finanzas,5000000,CONSEJERIA,30/11/2015
MANUEL URQUIJO URRUTIA,ASESOR/A EN ESTUDIOS Y ANALISIS SECTOR PUBLICO,8614803,19/04/2013,,5,05  HACIENDA Y FINANZAS,5,Departamento de Hacienda y Finanzas,5000000,CONSEJERIA,22/06/2016
IZASKUN URRESTARAZU AMUNDARAIN,DIRECTOR/A GENERAL,3489782,08/07/2015,,5,05  HACIENDA Y FINANZAS,172,Izenpe SA,172010000,DIRECCION GENERAL / GERENCIA,22/06/2016
MIREN BEGOÑE URRUTIA BARANDIKA,DIRECTOR/A,7160240,10/01/2013,07/04/2015,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6420000,DIRECCION DE POLITICA CIENTIFICA,30/11/2015
MIREN BEGOÑE URRUTIA BARANDIKA,DIRECTOR/A,1907924,10/01/2013,07/04/2015,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6420000,DIRECCION DE POLITICA CIENTIFICA,22/06/2016
PILAR URRUTICOECHEA URIARTE,DIRECTOR/A GENERAL,8710843,05/03/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,63,EVE Ente Vasco de la Energia,63010000,Direccion General del Ente Vasco de la Energia  EVE,30/11/2015
PILAR URRUTICOECHEA URIARTE,DIRECTOR/A GENERAL,8680649,05/03/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,63,EVE Ente Vasco de la Energia,63010000,DIRECCION GENERAL / GERENCIA,22/06/2016
AITOR URZELAI INZA,DIRECTOR/A,6708704,25/04/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3120000,DIRECCION DE EMPRENDIMIENTO INNOVACION Y SOCIEDAD DE LA INFORMACION,30/11/2015
AITOR URZELAI INZA,DIRECTOR/A,6708702,25/04/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3120000,DIRECCION DE EMPRENDIMIENTO INNOVACION Y SOCIEDAD DE LA INFORMACION,22/06/2016
MANUEL VALIN LOPEZ,DIRECTOR/A,7241708,10/01/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2420000,DIRECCION DE JUSTICIA,30/11/2015
MANUEL VALIN LOPEZ,DIRECTOR/A,7380937,10/01/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2420000,DIRECCION DE JUSTICIA,22/06/2016
ASIER VALLEJO ITSASO,DIRECTOR/A,6708704,19/04/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1230000,DIRECCION PARA LA COMUNIDAD VASCA EN EL EXTERIOR,30/11/2015
ASIER VALLEJO ITSASO,DIRECTOR/A,6708702,19/04/2013,,1,01  LEHENDAKARITZA,1,Lehendakaritza,1230000,DIRECCION PARA LA COMUNIDAD VASCA EN EL EXTERIOR,22/06/2016
GUILLERMO VIEGRA GARCIA,VICECONSEJERO/A,8382257,19/04/2013,,8,08  SALUD,8,Departamento de Salud,8100000,VICECONSEJERIA DE SALUD,30/11/2015
GUILLERMO VIEGRA GARCIA,VICECONSEJERO/A,8531636,19/04/2013,,8,08  SALUD,8,Departamento de Salud,8100000,VICECONSEJERIA DE SALUD,22/06/2016
MARIA LOURDES VIVANCO GOMEZ,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR3,6922247,06/05/2014,,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60124000,ORGANIZACION SANITARIA INTEGRADA BARAKALDOSESTAO,30/11/2015
MARIA LOURDES VIVANCO GOMEZ,DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR3,6954033,06/05/2014,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60124000,ORGANIZACION SANITARIA INTEGRADA BARAKALDOSESTAO,22/06/2016
JULIA ZALDIBAR QUINTANA,DIRECTOR/A ECONOMICOFINANCIERO ATENCION PRIMARIA,6338524,14/10/1992,31/12/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60128000,ORGANIZACION SANITARIA INTEGRADA URIBE,30/11/2015
JULIA ZALDIBAR QUINTANA,DIRECTOR/A ECONOMICOFINANCIERO GR3,6939216,15/05/2015,,8,08  SALUD,60,OSAKIDETZA Servicio vasco de salud,60128000,ORGANIZACION SANITARIA INTEGRADA URIBE,22/06/2016
JON ANDONI ZARATE ZARRAGA,DIRECTOR/A,6708704,18/01/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3310000,DIRECCION DE COMERCIO,30/11/2015
JON ANDONI ZARATE ZARRAGA,DIRECTOR/A,6708702,18/01/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3310000,DIRECCION DE COMERCIO,22/06/2016
JAVIER ZARRAONANDIA ZULOAGA,VICECONSEJERO/A,5053697,01/04/2015,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3200000,VICECONSEJERIA DE INDUSTRIA,22/06/2016
JAVIER ZARRAONANDIA ZULOAGA,DIRECTOR/A,6708704,25/04/2013,01/04/2015,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3220000,DIRECCION DE ENERGIA MINAS Y ADMINISTRACION INDUSTRIAL,30/11/2015
JAVIER ZARRAONANDIA ZULOAGA,DIRECTOR/A,2526848,25/04/2013,01/04/2015,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3220000,DIRECCION DE ENERGIA MINAS Y ADMINISTRACION INDUSTRIAL,22/06/2016
ANDRES ZEARRETA OTAZUA,VICECONSEJERO/A,7867383,27/12/2012,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2300000,VICECONSEJERIA DE FUNCION PUBLICA,30/11/2015
ANDRES ZEARRETA OTAZUA,VICECONSEJERO/A,7871199,27/12/2012,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2300000,VICECONSEJERIA DE FUNCION PUBLICA,22/06/2016
GORKA ERLANTZ ZORROZUA AIERBE,VOCAL COMISION JURIDICA ASESORA DE EUSKADI,7329200,11/11/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,49,COJUAE Comision Juridica Asesora de Euskadi,49000000,COMISION JURIDICA ASESORA DE EUSKADI,30/11/2015
GORKA ERLANTZ ZORROZUA AIERBE,VOCAL COMISION JURIDICA ASESORA DE EUSKADI,7452738,11/11/2013,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,49,COJUAE Comision Juridica Asesora de Euskadi,49000000,COMISION JURIDICA ASESORA DE EUSKADI,22/06/2016
JUAN MARIA ZUBELDIA ARRIETA,DIRECTOR/A,7209530,19/12/2012,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2010000,DIRECCION DE SERVICIOS,30/11/2015
JUAN MARIA ZUBELDIA ARRIETA,DIRECTOR/A,7318620,19/12/2012,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,2,Departamento de Administracion Publica y Justicia,2010000,DIRECCION DE SERVICIOS,22/06/2016
JESUS MARIA ZUBIAGA NIEVA,VICECONSEJERO/A,8318919,03/01/2013,,7,07  SEGURIDAD,7,Departamento de Seguridad,7200000,VICECONSEJERIA DE SEGURIDAD,30/11/2015
JESUS MARIA ZUBIAGA NIEVA,VICECONSEJERO/A,8318920,03/01/2013,,7,07  SEGURIDAD,7,Departamento de Seguridad,7200000,VICECONSEJERIA DE SEGURIDAD,22/06/2016
IMANOL ZUBIZARRETA ARTECHE,VOCAL COMISION JURIDICA ASESORA DE EUSKADI,7103433,04/03/2014,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,49,COJUAE Comision Juridica Asesora de Euskadi,49000000,COMISION JURIDICA ASESORA DE EUSKADI,30/11/2015
IMANOL ZUBIZARRETA ARTECHE,VOCAL COMISION JURIDICA ASESORA DE EUSKADI,7128068,04/03/2014,,2,02  ADMINISTRACION PUBLICA Y JUSTICIA,49,COJUAE Comision Juridica Asesora de Euskadi,49000000,COMISION JURIDICA ASESORA DE EUSKADI,22/06/2016
AITZOL ZUBIZARRETA ORMAETXEA,ASESOR/A EN COMUNICACIONES,6708704,09/01/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6000000,CONSEJERIA,30/11/2015
AITZOL ZUBIZARRETA ORMAETXEA,ASESOR/A EN COMUNICACIONES,6708702,09/01/2013,,6,06  EDUCACION POLITICA LINGUISTICA Y CULTURA,6,Departamento de Educacion Politica Linguistica y Cultura,6000000,CONSEJERIA,22/06/2016
JUAN CARLOS ZULOAGA EIZAGIRRE,DIRECTOR/A GERENTE,6708702,01/03/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,102,Elika Fundacion Vasca para la Seguridad Agroalimentaria,102010000,Elika Fundacion Vasca para la Seguridad Agroalimentaria,30/11/2015
JUAN CARLOS ZULOAGA EIZAGIRRE,DIRECTOR/A GERENTE,6619047,01/03/2013,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,102,Elika Fundacion Vasca para la Seguridad Agroalimentaria,102010000,DIRECCION GENERAL / GERENCIA,22/06/2016
IKERNE ZULUAGA ZAMALLOA,DIRECTOR/A,3065357,17/07/2015,,3,03  DESARROLLO ECONOMICO Y COMPETITIVIDAD,3,Departamento de Desarrollo Economico y Competitividad,3420000,DIRECCION DE AGRICULTURA Y GANADERIA,22/06/2016
MANOL ZULUAGA ZAMALLOA,DIRECTOR/A,6708704,25/04/2013,12/06/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4010000,DIRECCION DEL GABINETE Y COMUNICACION,30/11/2015
IMANOL ZULUAGA ZAMALLOA,DIRECTOR/A,3027638,25/04/2013,12/06/2015,4,04  EMPLEO Y POLITICAS SOCIALES,4,Departamento de Empleo y Politicas Sociales,4010000,DIRECCION DEL GABINETE Y COMUNICACION,22/06/2016
CARLOS ZULUETA GURIDI,DIRECTOR/A GERENTE GR3,5173716,01/02/2013,22/07/2014,8,08  SALUD,60,OSAKIDETZA  Servicio vasco de salud,60135000,ORGANIZACION SANITARIA INTEGRADA ALTO DEBA,30/11/2015
