Apellidos, Nombre;Cargo Publico;"Retribuciones2014
Retribuciones2015";Fecha Inicio Relacion;Fecha Fin Relacion;Id_Dpto;Departamento;Id_Organo;Organo;Id_Centro_Organico;Centro Organico;Fecha Actualizacion
RUIZ DE EGUINO LANGARIKA, JAIME;DIRECTOR/A ECONOMICO-FINANCIERO GR.3;63.759,32;01/08/2006;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60135000;ORGANIZACION SANITARIA INTEGRADA ALTO DEBA;22/06/2016
RUIZ DE VERGARA LAORDEN, CARLOS;DIRECTOR/A GERENTE GR.4;69.530,78;16/03/1995;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60112000;HOSPITAL LEZA;30/11/2015
RUIZ DE VERGARA LAORDEN, CARLOS;DIRECTOR/A GERENTE GR.4;70.603,93;16/03/1995;31/12/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60112000;ORGANIZACION SANITARIA INTEGRADA ARABAKO ERRIOXA;22/06/2016
RUIZ ECHEVARRIA, MIREN AMAIA;DIRECTOR/A MEDICO GR.2;76.301,04;05/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60122000;ORGANIZACION SANITARIA INTEGRADA BILBAO-BASURTO;30/11/2015
RUIZ ECHEVARRIA, MIREN AMAIA;DIRECTOR/A MEDICO GR.2;77.910,55;05/05/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60122000;ORGANIZACION SANITARIA INTEGRADA BILBAO-BASURTO;22/06/2016
SABAS OLABARRIA, JOSE LUIS;DIRECTOR/A GENERAL;46.317,66;14/06/2015;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;68;ETS, Euskal Trenbide Sarea - Red Ferroviaria Vasca;68010000;DIRECCION GENERAL / GERENCIA;22/06/2016
SAEZ MOLINUEVO, GARBIÑE;DIRECTOR/A;67.087,04;10/01/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7230000;DIRECCION DE TRAFICO;30/11/2015
SAEZ MOLINUEVO, GARBIÑE;DIRECTOR/A;53.624,62;10/01/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7230000;DIRECCION DE TRAFICO;22/06/2016
SAGARDUI GOIKOETXEA, MIREN GOTZONE;DIRECTOR/A;69.557,56;11/01/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;53;LANBIDE, Servicio Vasco de Empleo;53120000;DIRECCION DE ACTIVACION LABORAL;30/11/2015
SAGARDUI GOIKOETXEA, MIREN GOTZONE;DIRECTOR/A;69.764,44;11/01/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;53;LANBIDE, Servicio Vasco de Empleo;53120000;DIRECCION DE ACTIVACION LABORAL;22/06/2016
SAGARMINAGA UGALDE, MIREN IDOIA;DIRECTOR/A DE PERSONAL GR.4;59.278,94;01/02/2006;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60126000;HOSPITAL GORLIZ;30/11/2015
SAGARMINAGA UGALDE, MIREN IDOIA;DIRECTOR/A DE PERSONAL GR.4;60.138,64;01/02/2006;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60126000;HOSPITAL GORLIZ;22/06/2016
SAIZ GARITAONANDIA, ALBERTO;DIRECTOR/A;67.087,04;10/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2230000;DIRECCION DE LO CONTENCIOSO;30/11/2015
SAIZ GARITAONANDIA, ALBERTO;DIRECTOR/A;67.087,02;10/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2230000;DIRECCION DE LO CONTENCIOSO;22/06/2016
SAIZ RUIZ DE LOIZAGA, FATIMA;VOCAL COMISION JURIDICA ASESORA DE EUSKADI;72.163,16;11/11/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;49;COJUAE, Comision Juridica Asesora de Euskadi;49000000;COMISION JURIDICA ASESORA DE EUSKADI;30/11/2015
SAIZ RUIZ DE LOIZAGA, FATIMA;VOCAL COMISION JURIDICA ASESORA DE EUSKADI;73.385,68;11/11/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;49;COJUAE, Comision Juridica Asesora de Euskadi;49000000;COMISION JURIDICA ASESORA DE EUSKADI;22/06/2016
SALAZAR IRUSTA, DANIEL;DIRECTOR/A DE PERSONAL GR.3;29.927,97;06/07/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA DEBABARRENA;22/06/2016
SAN EMETERIO MARTINEZ, ENCARNACION;DIRECTOR/A MEDICO ATENCION PRIMARIA;69.751,58;26/02/2010;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60128000;ORGANIZACION SANITARIA INTEGRADA URIBE;30/11/2015
SAN EMETERIO MARTINEZ, ENCARNACION;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR.3;72.851,72;15/05/2015;29/02/2016;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60128000;ORGANIZACION SANITARIA INTEGRADA URIBE;22/06/2016
SANCHEZ GONZALEZ DE MATAUCO, JUAN LUIS;DIRECTOR/A DE ENFERMERIA GR.4;52.554,19;09/01/2006;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60112000;HOSPITAL LEZA;30/11/2015
SANCHEZ GONZALEZ DE MATAUCO, JUAN LUIS;DIRECTOR/A DE ENFERMERIA GR.4;53.440,45;09/01/2006;31/12/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60112000;ORGANIZACION SANITARIA INTEGRADA ARABAKO ERRIOXA;22/06/2016
SANZ DE GALDEANO EQUIZA, JOSE MARIA SILVANO;DIRECTOR/A DE PLANIFICACION Y OBRAS;70.955,00;01/05/2008;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;61;URA, Agencia Vasca del Agua;61130000;DIRECCION DE PLANIFICACION Y OBRAS;30/11/2015
SANZ DE GALDEANO EQUIZA, JOSE MARIA SILVANO;DIRECTOR/A DE PLANIFICACION Y OBRAS;72.181,84;01/05/2008;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;61;URA, Agencia Vasca del Agua;61130000;DIRECCION DE PLANIFICACION Y OBRAS;22/06/2016
SANZO OLLAKARIZKETA, JUAN MANUEL;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR.3;72.484,32;01/04/2013;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60135000;ORGANIZACION SANITARIA INTEGRADA ALTO DEBA;30/11/2015
SANZO OLLAKARIZKETA, JUAN MANUEL;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR.3;73.236,86;01/04/2013;06/01/2016;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60135000;ORGANIZACION SANITARIA INTEGRADA ALTO DEBA;22/06/2016
SARASOLA BARIANDARAN, PEIO;DIRECTOR/A DE ETB;43.556,00;11/03/2013;22/07/2014;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;161;Euskal Telebista-Television Vasca, S.A.;161010000;Euskal Telebista-Television Vasca, S.A.;30/11/2015
SARATXAGA DE ISLA, MIREN;DIRECTOR/A;67.087,04;22/04/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4320000;DIRECCION PLANIFICACION Y PROCESOS OPERATIVOS VIVIENDA;30/11/2015
SARATXAGA DE ISLA, MIREN;DIRECTOR/A;67.087,02;22/04/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4320000;DIRECCION PLANIFICACION Y PROCESOS OPERATIVOS VIVIENDA;22/06/2016
SARRIA ANSOLEAGA, RAFAEL;DIRECTOR/A GENERAL;78.673,00;13/02/2013;10/06/2015;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;68;ETS, Euskal Trenbide Sarea - Red Ferroviaria Vasca;68010000;Direccion General de Red Ferroviaria Vasca - Euskal Trenbide Sarea - ETS;30/11/2015
SARRIA ANSOLEAGA, RAFAEL;DIRECTOR/A GENERAL;37.968,14;13/02/2013;10/06/2015;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;68;ETS, Euskal Trenbide Sarea - Red Ferroviaria Vasca;68010000;DIRECCION GENERAL / GERENCIA;22/06/2016
SARRIONANDIA AZAOLA, SABINO;DIRECTOR/A DE ENFERMERIA GR.2;63.596,54;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60123000;ORGANIZACION SANITARIA INTEGRADA BARRUALDE-GALDAKAO;30/11/2015
SARRIONANDIA AZAOLA, SABINO;DIRECTOR/A DE ENFERMERIA GR.2;64.533,26;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60123000;ORGANIZACION SANITARIA INTEGRADA BARRUALDE-GALDAKAO;22/06/2016
SIMON MONTES, MARIA PILAR;DIRECTOR/A DE PERSONAL GR.4;59.941,64;23/05/2013;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60125000;HOSPITAL SANTA MARINA;30/11/2015
SIMON MONTES, MARIA PILAR;DIRECTOR/A DE PERSONAL GR.4;60.776,19;23/05/2013;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60125000;HOSPITAL SANTA MARINA;22/06/2016
SISTIAGA LASA, ARANTZAZU;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;50.057,19;07/11/2011;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60135000;ORGANIZACION SANITARIA INTEGRADA ALTO DEBA;30/11/2015
SISTIAGA LASA, ARANTZAZU;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA DE ENFERMERIA GR.3;51.271,18;07/11/2011;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60135000;ORGANIZACION SANITARIA INTEGRADA ALTO DEBA;22/06/2016
SOLA VALLOJERA, EMILIO GERMAN;ASESOR/A DE POLITICAS SOCIALES;72.081,52;01/02/2013;09/02/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;30/11/2015
SOLA VALLOJERA, EMILIO GERMAN;ASESOR/A DE POLITICAS SOCIALES;6.614,83;01/02/2013;09/02/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;22/06/2016
SOLA VALLOJERA, EMILIO GERMAN;ASESOR/A DE POLITICAS SOCIALES;33.074,14;10/02/2015;12/06/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;22/06/2016
SOLA VALLOJERA, EMILIO GERMAN;DIRECTOR/A;33.502,49;13/06/2015;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4210000;DIRECCION DE SERVICIOS SOCIALES;22/06/2016
SOLAGUREN SANTAMARIA, MARIA COVADONGA;VICECONSEJERO/A;81.453,28;03/01/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4300000;VICECONSEJERIA DE VIVIENDA;30/11/2015
SOLAGUREN SANTAMARIA, MARIA COVADONGA;VICECONSEJERO/A;81.495,94;03/01/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4300000;VICECONSEJERIA DE VIVIENDA;22/06/2016
SUAREZ MONASTERIO, BERNARDO;DIRECTOR/A ECONOMICO-FINANCIERO GR.2;71.774,63;23/03/2010;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60127000;RED DE SALUD MENTAL DE BIZKAIA;30/11/2015
SUAREZ MONASTERIO, BERNARDO;DIRECTOR/A ECONOMICO-FINANCIERO GR.2;72.860,82;23/03/2010;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60127000;RED DE SALUD MENTAL DE BIZKAIA;22/06/2016
TAPIA OTAEGUI, MARIA ARANZAZU;CONSEJERO/A DEL DEPARTAMENTO;91.445,42;17/12/2012;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3000000;CONSEJERIA;30/11/2015
TAPIA OTAEGUI, MARIA ARANZAZU;CONSEJERO/A DEL DEPARTAMENTO;91.645,13;17/12/2012;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3000000;CONSEJERIA;22/06/2016
TELLERIA AGUIRREZABALA, JOAQUIN;DIRECTOR/A;72.166,82;10/01/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5230000;DIRECCION DE RECURSOS GENERALES;30/11/2015
TELLERIA AGUIRREZABALA, JOAQUIN;DIRECTOR/A;72.625,59;10/01/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5230000;DIRECCION DE RECURSOS GENERALES;22/06/2016
TOÑA GUENAGA, ANGEL TARSICIO;CONSEJERO/A DEL DEPARTAMENTO;77.352,71;06/03/2015;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;22/06/2016
TORRE DIEZ, SABINO;VICECONSEJERO/A;83.753,61;19/12/2012;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2200000;VICECONSEJERIA DE REGIMEN JURIDICO;30/11/2015
TORRE DIEZ, SABINO;VICECONSEJERO/A;84.821,01;19/12/2012;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2200000;VICECONSEJERIA DE REGIMEN JURIDICO;22/06/2016
UBARRECHENA CID, MARIA;DIRECTOR/A;67.087,04;25/04/2013;16/07/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4130000;DIRECCION ECONOMIA SOCIAL;30/11/2015
UBARRECHENA CID, MARIA;DIRECTOR/A;36.433,45;25/04/2013;16/07/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4130000;DIRECCION ECONOMIA SOCIAL;22/06/2016
ULLIBARRIARANA ERRASTI, ENRIQUE;ASESOR/A COORDINADOR/A ATENCION A LAS VICTIMAS;49.897,69;11/04/2014;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1300000;SECRETARIA GENERAL PARA LA PAZ Y LA CONVIVENCIA;30/11/2015
ULLIBARRIARANA ERRASTI, ENRIQUE;ASESOR/A COORDINADOR/A ATENCION A LAS VICTIMAS;69.623,47;11/04/2014;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1300000;SECRETARIA GENERAL PARA LA PAZ Y LA CONVIVENCIA;22/06/2016
UNANUE MUNDUATE, JOSE Mª;DIRECTOR/A GERENTE GR.4;69.658,77;05/09/2013;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60020000;EMERGENCIAS (Unidades Territoriales de Emergencias);30/11/2015
UNANUE MUNDUATE, JOSE Mª;DIRECTOR/A GERENTE GR.4;70.996,86;05/09/2013;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60020000;EMERGENCIAS (Unidades Territoriales de Emergencias);22/06/2016
UNANUE ORTEGA, XABIER;DIRECTOR/A;67.087,04;17/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2220000;DIRECCION DE DESARROLLO LEGISLATIVO Y CONTROL NORMATIVO;30/11/2015
UNANUE ORTEGA, XABIER;DIRECTOR/A;67.087,02;17/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2220000;DIRECCION DE DESARROLLO LEGISLATIVO Y CONTROL NORMATIVO;22/06/2016
UNZUETA TORRE, ELENA;DIRECTOR/A;67.087,04;19/07/2013;03/07/2015;8;08 - SALUD;52;KONTSUMOBIDE, Instituto Vasco de Consumo;52010000;DIRECCION;30/11/2015
UNZUETA TORRE, ELENA;DIRECTOR/A;33.904,76;19/07/2013;03/07/2015;8;08 - SALUD;52;KONTSUMOBIDE, Instituto Vasco de Consumo;52010000;DIRECCION;22/06/2016
URIA ETXEBARRIA, MARGARITA;ASESOR/A SECRETARIA GENERAL ACCION EXTERIOR;73.295,66;04/12/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1200000;SECRETARIA GENERAL DE ACCION EXTERIOR;30/11/2015
URIA ETXEBARRIA, MARGARITA;ASESOR/A SECRETARIA GENERAL ACCION EXTERIOR;73.295,64;04/12/2013;04/02/2016;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1200000;SECRETARIA GENERAL DE ACCION EXTERIOR;22/06/2016
URIA SALAMERO, LEIRE;ASESOR/A DE ESTUDIOS Y PROGRAMAS;31.917,91;10/07/2015;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;22/06/2016
URIARTE TOLEDO, CRISTINA;CONSEJERO/A DEL DEPARTAMENTO;92.009,84;17/12/2012;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6000000;CONSEJERIA;30/11/2015
URIARTE TOLEDO, CRISTINA;CONSEJERO/A DEL DEPARTAMENTO;92.620,24;17/12/2012;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6000000;CONSEJERIA;22/06/2016
URIARTE UNZALU, AITOR MIKEL;DIRECTOR/A;67.087,04;19/04/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7220000;DIRECCION DE JUEGO Y ESPECTACULOS;30/11/2015
URIARTE UNZALU, AITOR MIKEL;DIRECTOR/A;67.087,02;19/04/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7220000;DIRECCION DE JUEGO Y ESPECTACULOS;22/06/2016
URIARTE UNZALU, JON ARTURO;DIRECTOR/A;67.087,04;19/04/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2410000;DIRECCION DE LA ADMINISTRACION DE JUSTICIA;30/11/2015
URIARTE UNZALU, JON ARTURO;DIRECTOR/A;67.087,02;19/04/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2410000;DIRECCION DE LA ADMINISTRACION DE JUSTICIA;22/06/2016
URIEN AZPITARTE, IZASKUN;DIRECTOR/A GENERAL (NIVEL DIRECTOR);67.087,04;01/02/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;48;OSALAN, Instituto Vasco de Seguridad y Salud Laborales;48010000;DIRECCION GENERAL;30/11/2015
URIEN AZPITARTE, IZASKUN;DIRECTOR/A GENERAL (NIVEL DIRECTOR);67.087,02;01/02/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;48;OSALAN, Instituto Vasco de Seguridad y Salud Laborales;48010000;DIRECCION GENERAL;22/06/2016
URKIOLA ALUSTIZA, ANE;DIRECTOR/A;67.087,04;08/01/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5020000;DIRECCION DE SERVICIOS;30/11/2015
URKIOLA ALUSTIZA, ANE;DIRECTOR/A;67.087,02;08/01/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5020000;DIRECCION DE SERVICIOS;22/06/2016
URKULLU RENTERIA, IÑIGO;LEHENDAKARI;104.233,79;14/12/2012;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1000000;LEHENDAKARITZA;30/11/2015
URKULLU RENTERIA, IÑIGO;LEHENDAKARI;101.185,20;14/12/2012;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1000000;LEHENDAKARITZA;22/06/2016
URQUIJO AZCARATE, JOSE MARIA;ASESOR/A COORDINADOR/A ATENCION A LAS VICTIMAS;16.958,12;19/04/2013;01/04/2014;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1300000;SECRETARIA GENERAL PARA LA PAZ Y LA CONVIVENCIA;30/11/2015
URQUIJO ELORZA, MARIA DEL YERMO;DIRECTOR/A;67.087,04;19/12/2012;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1140000;DIRECCION DE SERVICIOS;30/11/2015
URQUIJO ELORZA, MARIA DEL YERMO;DIRECTOR/A;67.171,60;19/12/2012;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1140000;DIRECCION DE SERVICIOS;22/06/2016
URQUIJO SAGREDO, POLENTZI;DIRECTOR/A;67.087,04;25/04/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6130000;DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURAS;30/11/2015
URQUIJO SAGREDO, POLENTZI;DIRECTOR/A;67.087,02;25/04/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6130000;DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURAS;22/06/2016
URQUIJO URRUTIA, MANUEL;ASESOR/A EN ESTUDIOS Y ANALISIS SECTOR PUBLICO;84.586,64;19/04/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5000000;CONSEJERIA;30/11/2015
URQUIJO URRUTIA, MANUEL;ASESOR/A EN ESTUDIOS Y ANALISIS SECTOR PUBLICO;86.148,03;19/04/2013;;5;05 - HACIENDA Y FINANZAS;5;Departamento de Hacienda y Finanzas;5000000;CONSEJERIA;22/06/2016
URRESTARAZU AMUNDARAIN, IZASKUN;DIRECTOR/A GENERAL;34.897,82;08/07/2015;;5;05 - HACIENDA Y FINANZAS;172;Izenpe, S.A.;172010000;DIRECCION GENERAL / GERENCIA;22/06/2016
URRUTIA BARANDIKA, MIREN BEGOÑE;DIRECTOR/A;71.602,40;10/01/2013;07/04/2015;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6420000;DIRECCION DE POLITICA CIENTIFICA;30/11/2015
URRUTIA BARANDIKA, MIREN BEGOÑE;DIRECTOR/A;19.079,24;10/01/2013;07/04/2015;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6420000;DIRECCION DE POLITICA CIENTIFICA;22/06/2016
URRUTICOECHEA URIARTE, PILAR;DIRECTOR/A GENERAL;87.108,43;05/03/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;63;EVE, Ente Vasco de la Energia;63010000;Direccion General del Ente Vasco de la Energia - EVE;30/11/2015
URRUTICOECHEA URIARTE, PILAR;DIRECTOR/A GENERAL;86.806,49;05/03/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;63;EVE, Ente Vasco de la Energia;63010000;DIRECCION GENERAL / GERENCIA;22/06/2016
URZELAI INZA, AITOR;DIRECTOR/A;67.087,04;25/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3120000;DIRECCION DE EMPRENDIMIENTO, INNOVACION Y SOCIEDAD DE LA INFORMACION;30/11/2015
URZELAI INZA, AITOR;DIRECTOR/A;67.087,02;25/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3120000;DIRECCION DE EMPRENDIMIENTO, INNOVACION Y SOCIEDAD DE LA INFORMACION;22/06/2016
VALIN LOPEZ, MANUEL;DIRECTOR/A;72.417,08;10/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2420000;DIRECCION DE JUSTICIA;30/11/2015
VALIN LOPEZ, MANUEL;DIRECTOR/A;73.809,37;10/01/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2420000;DIRECCION DE JUSTICIA;22/06/2016
VALLEJO ITSASO, ASIER;DIRECTOR/A;67.087,04;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1230000;DIRECCION PARA LA COMUNIDAD VASCA EN EL EXTERIOR;30/11/2015
VALLEJO ITSASO, ASIER;DIRECTOR/A;67.087,02;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1230000;DIRECCION PARA LA COMUNIDAD VASCA EN EL EXTERIOR;22/06/2016
VIÑEGRA GARCIA, GUILLERMO;VICECONSEJERO/A;83.822,57;19/04/2013;;8;08 - SALUD;8;Departamento de Salud;8100000;VICECONSEJERIA DE SALUD;30/11/2015
VIÑEGRA GARCIA, GUILLERMO;VICECONSEJERO/A;85.316,36;19/04/2013;;8;08 - SALUD;8;Departamento de Salud;8100000;VICECONSEJERIA DE SALUD;22/06/2016
VIVANCO GOMEZ, MARIA LOURDES;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR.3;69.222,47;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60124000;ORGANIZACION SANITARIA INTEGRADA BARAKALDO-SESTAO;30/11/2015
VIVANCO GOMEZ, MARIA LOURDES;DIRECTOR/A DE COORDINACION ASISTENCIAL AREA MEDICA GR.3;69.540,33;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60124000;ORGANIZACION SANITARIA INTEGRADA BARAKALDO-SESTAO;22/06/2016
ZALDIBAR QUINTANA, JULIA;DIRECTOR/A ECONOMICO-FINANCIERO ATENCION PRIMARIA;63.385,24;14/10/1992;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60128000;ORGANIZACION SANITARIA INTEGRADA URIBE;30/11/2015
ZALDIBAR QUINTANA, JULIA;DIRECTOR/A ECONOMICO-FINANCIERO GR.3;69.392,16;15/05/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60128000;ORGANIZACION SANITARIA INTEGRADA URIBE;22/06/2016
ZARATE ZARRAGA, JON ANDONI;DIRECTOR/A;67.087,04;18/01/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3310000;DIRECCION DE COMERCIO;30/11/2015
ZARATE ZARRAGA, JON ANDONI;DIRECTOR/A;67.087,02;18/01/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3310000;DIRECCION DE COMERCIO;22/06/2016
ZARRAONANDIA ZULOAGA, JAVIER;VICECONSEJERO/A;50.536,97;01/04/2015;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3200000;VICECONSEJERIA DE INDUSTRIA;22/06/2016
ZARRAONANDIA ZULOAGA, JAVIER;DIRECTOR/A;67.087,04;25/04/2013;01/04/2015;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3220000;DIRECCION DE ENERGIA, MINAS Y ADMINISTRACION INDUSTRIAL;30/11/2015
